#{"t_start": 1770576848.9145932, "env_id": "None"}
r,l,t
100.0,1,56.512212
-5.151662,1,56.512954
100.0,1,56.513674
-3.234759,1,56.51441
100.0,1,56.515104
100.0,1,56.515803
-3.054889,1,56.516546
100.0,1,56.517245
100.0,1,56.517933
100.0,1,56.518627
-2.191515,1,56.519377
-2.394497,1,56.520113
100.0,1,56.520809
100.0,1,56.521515
100.0,1,56.522201
100.0,1,56.522897
-4.329504,1,56.523649
100.0,1,56.524359
100.0,1,56.525061
-5.087633,1,56.525846
-5.025412,1,56.526585
-3.233474,1,56.527327
-2.426995,1,56.528067
100.0,1,56.528765
100.0,1,56.529463
100.0,1,56.530149
100.0,1,56.530861
-2.996155,1,56.53162
-6.503375,1,56.532397
100.0,1,56.533115
-3.611566,1,56.533867
100.0,1,56.534565
-2.260421,1,56.535306
-2.825278,1,56.536053
-4.119144,1,56.536798
100.0,1,56.537482
-2.733366,1,56.538223
-6.502227,1,56.538967
100.0,1,56.539665
-3.510162,1,56.540417
100.0,1,56.54111
-4.634871,1,56.541861
-6.194972,1,56.542599
100.0,1,56.543303
-3.232618,1,56.544035
100.0,1,56.544741
100.0,1,56.545456
100.0,1,56.546166
-3.996259,1,56.546916
100.0,1,56.547611
-2.787972,1,56.54832
-2.207391,1,56.549067
-4.661121,1,56.549827
100.0,1,56.550513
-8.496594,1,56.551276
100.0,1,56.551967
100.0,1,56.552666
-5.637931,1,56.553443
100.0,1,56.554142
-5.312235,1,56.55488
100.0,1,56.555581
-3.753457,1,56.55633
100.0,1,56.557029
-6.690079,1,56.557786
100.0,1,56.558484
-7.602916,1,56.55919
-3.523376,1,56.559935
100.0,1,56.560649
-3.851212,1,56.561376
100.0,1,56.562071
-2.030167,1,56.562823
100.0,1,56.563517
-2.849242,1,56.564211
100.0,1,56.564916
-3.038687,1,56.565688
-3.857799,1,56.566432
-4.060264,1,56.567214
-2.401759,1,56.567976
-2.541223,1,56.568742
-3.609964,1,56.569489
-2.98122,1,56.570235
-5.847844,1,56.570974
-2.804276,1,56.571728
100.0,1,56.57241
100.0,1,56.573107
-2.080799,1,56.573857
-5.723519,1,56.574603
-10.763653,1,56.575303
-3.282923,1,56.576049
-3.969596,1,56.5768
100.0,1,56.5775
100.0,1,56.578191
-5.181582,1,56.578958
-4.337121,1,56.579725
-3.93913,1,56.580463
-7.961204,1,56.581201
-2.311988,1,56.581911
100.0,1,56.582614
-3.720817,1,56.583358
100.0,1,56.584046
-5.640219,1,56.584796
-2.591996,1,56.58555
100.0,1,56.586248
-3.700039,1,56.586966
-5.472776,1,56.587721
100.0,1,56.588423
100.0,1,56.589118
-2.02649,1,56.589891
-7.954564,1,56.590634
-2.32557,1,56.591388
100.0,1,56.592096
-4.331736,1,56.592863
100.0,1,56.593562
-4.468635,1,56.594278
100.0,1,56.594989
100.0,1,56.595691
100.0,1,56.596404
100.0,1,56.597114
100.0,1,56.597806
100.0,1,56.59849
100.0,1,56.599184
-4.592538,1,56.599939
-9.634153,1,56.600646
100.0,1,56.601349
-7.282144,1,56.602114
-2.353193,1,56.602819
-2.62608,1,56.603593
100.0,1,56.604298
100.0,1,56.604998
-5.977967,1,56.605762
-7.808081,1,56.606585
-2.957927,1,56.607328
-5.624634,1,56.608081
-2.850911,1,56.608845
-6.123793,1,56.60959
100.0,1,56.610289
100.0,1,56.610982
-2.77391,1,56.611732
100.0,1,56.612445
-9.300173,1,56.613152
100.0,1,56.613864
-3.694926,1,56.614622
-2.816022,1,56.615344
-8.350029,1,56.616105
100.0,1,56.616827
-2.631897,1,56.617582
-6.848411,1,56.618314
-2.592216,1,56.619073
-5.628003,1,56.619828
100.0,1,56.620541
100.0,1,56.621228
-6.604361,1,56.621958
100.0,1,56.622659
-3.766481,1,56.623397
-2.928356,1,56.624159
-2.3868,1,56.624893
-3.693234,1,56.625637
100.0,1,56.626347
100.0,1,56.627044
-6.88284,1,56.627796
-8.578278,1,56.628491
-6.803441,1,56.629257
-5.130959,1,56.630002
100.0,1,56.630715
100.0,1,56.63141
100.0,1,56.632128
-5.894764,1,56.632878
100.0,1,56.633574
-6.535469,1,56.634334
-4.008569,1,56.635088
100.0,1,56.635782
100.0,1,56.636474
100.0,1,56.637165
100.0,1,56.637866
-8.565433,1,56.638568
100.0,1,56.639266
100.0,1,56.639973
100.0,1,56.640676
-3.613963,1,56.641418
-3.668488,1,56.642172
100.0,1,56.642866
-4.458179,1,56.64362
-4.570305,1,56.644427
100.0,1,56.645148
-2.255486,1,56.645916
-3.581342,1,56.64668
100.0,1,56.647367
-2.039664,1,56.648129
-6.116938,1,56.648842
100.0,1,56.649568
100.0,1,56.650259
-4.47825,1,56.651029
-4.245137,1,56.651791
100.0,1,56.652511
-3.322956,1,56.653223
-5.008426,1,56.653969
-5.856498,1,56.654716
-4.310231,1,56.655429
-2.629598,1,56.656179
-8.099795,1,56.656938
100.0,1,56.657652
100.0,1,56.658361
-2.291021,1,56.65909
100.0,1,56.659786
-2.801001,1,56.660492
100.0,1,56.661192
-2.658097,1,56.661906
100.0,1,56.662611
-8.8236,1,56.663358
100.0,1,56.664053
100.0,1,56.664756
-3.53606,1,56.665517
100.0,1,56.666211
100.0,1,56.666913
100.0,1,56.667624
100.0,1,56.668345
-8.187471,1,56.669098
-3.83794,1,56.669846
-3.588636,1,56.670617
-4.746026,1,56.671341
-5.667577,1,56.672063
-9.615244,1,56.672762
100.0,1,56.673443
-7.130184,1,56.674193
-4.762813,1,56.674943
100.0,1,56.675656
-3.713282,1,56.6764
100.0,1,56.677118
-3.807042,1,56.677888
100.0,1,56.678598
-8.290476,1,56.679353
-2.283572,1,56.680098
100.0,1,56.680825
100.0,1,56.681532
-3.97129,1,56.682275
100.0,1,56.682974
100.0,1,56.683676
100.0,1,56.68438
100.0,1,56.685076
100.0,1,56.685773
-3.257999,1,56.686534
100.0,1,56.687249
100.0,1,56.68797
-4.078343,1,56.688725
100.0,1,56.689421
100.0,1,56.690145
-2.2983,1,56.690845
-2.589467,1,56.691584
-2.600738,1,56.692297
-2.757137,1,56.693038
-7.625613,1,56.693742
100.0,1,56.69444
-8.066883,1,56.695177
100.0,1,56.695875
-3.583802,1,56.696586
-9.083412,1,56.697334
-3.722075,1,56.698058
-9.260789,1,56.698831
-2.913139,1,56.699535
-2.355408,1,56.700266
-2.222333,1,56.701019
100.0,1,56.701733
100.0,1,56.70243
-3.280036,1,56.703174
100.0,1,56.703884
-13.604888,1,56.704625
-8.237501,1,56.705356
100.0,1,56.706065
-2.412076,1,56.706826
-4.365499,1,56.707532
100.0,1,56.708237
100.0,1,56.708951
-4.313962,1,56.709727
100.0,1,56.710431
-2.848586,1,56.711171
100.0,1,56.711884
-6.968953,1,56.712656
-2.539443,1,56.713354
-5.592946,1,56.714105
-8.707696,1,56.714823
-4.047023,1,56.715569
-3.392018,1,56.716315
-2.990245,1,56.717034
100.0,1,56.717731
-2.702729,1,56.718467
100.0,1,56.719177
100.0,1,56.719883
-5.749752,1,56.7206
-2.62204,1,56.721349
100.0,1,56.722069
-3.989096,1,56.722821
-4.096287,1,56.723527
-5.810045,1,56.72427
100.0,1,56.724956
100.0,1,56.725651
100.0,1,56.726353
100.0,1,56.727053
-2.142668,1,56.727806
100.0,1,56.728502
-4.296268,1,56.729198
-3.890213,1,56.729934
100.0,1,56.730635
-4.316626,1,56.731347
100.0,1,56.732044
-3.928455,1,56.732838
-2.424259,1,56.73359
100.0,1,56.734286
100.0,1,56.734978
100.0,1,56.735696
-2.600481,1,56.736442
-10.215546,1,56.737214
-3.028883,1,56.737976
-2.497829,1,56.738729
-5.813546,1,56.739493
100.0,1,56.740195
-2.440534,1,56.740935
100.0,1,56.741647
-3.489275,1,56.742401
100.0,1,56.743093
-2.452351,1,56.743866
-3.797551,1,56.744579
-6.714023,1,56.745325
100.0,1,56.746057
100.0,1,56.746762
-6.306848,1,56.747512
-5.745358,1,56.748293
100.0,1,56.748988
-2.978714,1,56.749728
-2.332682,1,56.750471
100.0,1,56.751167
100.0,1,56.751865
100.0,1,56.75257
-4.939107,1,56.753319
100.0,1,56.754014
100.0,1,56.754724
100.0,1,56.755417
100.0,1,56.756117
100.0,1,56.756821
-2.707926,1,56.757565
-4.903739,1,56.758315
-3.724557,1,56.759084
-2.500908,1,56.759791
100.0,1,56.760495
-4.734396,1,56.761232
100.0,1,56.761933
100.0,1,56.762634
100.0,1,56.763332
100.0,1,56.764034
100.0,1,56.764749
100.0,1,56.765453
-9.602483,1,56.7662
100.0,1,56.766908
100.0,1,56.767615
-2.474447,1,56.768351
-6.461094,1,56.769071
-2.092216,1,56.769821
-2.423876,1,56.770581
100.0,1,56.771303
-12.885256,1,56.772096
100.0,1,56.772812
100.0,1,56.773526
100.0,1,56.774223
-2.681126,1,56.77496
100.0,1,56.775657
100.0,1,56.776348
-2.919569,1,56.777086
100.0,1,56.777793
-5.461154,1,56.778545
-2.057599,1,56.779292
100.0,1,56.779983
-3.642306,1,56.780734
100.0,1,56.781419
100.0,1,56.782113
100.0,1,56.782826
-3.466642,1,56.783594
-3.518996,1,56.784349
100.0,1,56.785048
-9.105828,1,56.78583
100.0,1,56.786533
100.0,1,56.78722
-3.994078,1,56.78797
100.0,1,56.788665
-10.07771,1,56.789359
-5.642267,1,56.790097
-7.901323,1,56.790886
100.0,1,56.791576
-2.84537,1,56.792328
100.0,1,56.793012
-5.890281,1,56.793761
100.0,1,56.794451
100.0,1,56.795145
100.0,1,56.79584
-5.775504,1,56.796587
100.0,1,56.797287
100.0,1,56.79798
100.0,1,56.798699
-4.118092,1,56.799446
-2.825513,1,56.80019
-8.613601,1,56.800928
-2.619021,1,56.80168
100.0,1,56.802402
-4.85784,1,56.803138
-5.014457,1,56.803914
-2.160471,1,56.804655
-3.694116,1,56.805353
-2.364964,1,56.806103
100.0,1,56.806823
100.0,1,56.807542
100.0,1,56.808249
-2.526687,1,56.809015
-10.9554,1,56.809796
100.0,1,56.810504
100.0,1,56.81122
-2.152885,1,56.811974
100.0,1,56.812687
100.0,1,56.813383
-3.566787,1,56.814121
-7.7971,1,56.814879
100.0,1,56.815569
-2.57956,1,56.816332
100.0,1,56.817036
100.0,1,56.817728
-7.800969,1,56.81847
-3.806962,1,56.819213
100.0,1,56.819915
100.0,1,56.820632
-3.331076,1,56.821383
-2.147213,1,56.822123
100.0,1,56.822834
-6.181676,1,56.823576
100.0,1,56.824265
100.0,1,56.824967
100.0,1,56.825664
-2.162078,1,56.826399
100.0,1,56.827106
-4.421631,1,56.827864
100.0,1,56.828575
-2.452587,1,56.829271
-3.544301,1,57.170456
100.0,1,57.171842
100.0,1,57.17317
-3.661485,1,57.174602
100.0,1,57.175966
-2.604225,1,57.177421
-2.697621,1,57.17889
100.0,1,57.18021
100.0,1,57.181563
100.0,1,57.182925
100.0,1,57.184285
-2.944646,1,57.18575
-5.443014,1,57.187183
-2.237709,1,57.188633
-3.081165,1,57.190072
100.0,1,57.191414
-2.678536,1,57.19268
-3.06812,1,57.193816
-7.260347,1,57.194908
-3.402105,1,57.196038
-2.628951,1,57.197178
100.0,1,57.198239
100.0,1,57.199325
-2.607317,1,57.200475
100.0,1,57.201567
-4.778997,1,57.202768
-5.855068,1,57.203937
-3.093399,1,57.20508
-3.285161,1,57.206215
100.0,1,57.207269
-2.663306,1,57.208418
-5.309002,1,57.209481
-2.720352,1,57.210577
100.0,1,57.211462
-2.114615,1,57.212201
-7.646625,1,57.212946
-5.902674,1,57.213709
-3.636573,1,57.214409
100.0,1,57.21511
-5.056429,1,57.215823
-4.514342,1,57.216565
100.0,1,57.217279
-2.344634,1,57.218055
-4.784265,1,57.218829
-3.666146,1,57.219535
100.0,1,57.220221
100.0,1,57.220918
100.0,1,57.22163
100.0,1,57.222311
100.0,1,57.223007
-2.841212,1,57.223756
100.0,1,57.224434
100.0,1,57.225124
100.0,1,57.225816
-2.413416,1,57.226573
100.0,1,57.227269
-4.789095,1,57.228068
-2.336046,1,57.228768
100.0,1,57.229467
-3.474247,1,57.230163
-2.770434,1,57.230911
100.0,1,57.231622
100.0,1,57.232316
100.0,1,57.233019
-3.329396,1,57.233764
100.0,1,57.234457
-2.914598,1,57.235194
-2.035831,1,57.235933
100.0,1,57.236628
100.0,1,57.237332
-2.063909,1,57.238087
-6.540476,1,57.238822
-2.26514,1,57.239569
-2.616551,1,57.240287
100.0,1,57.240975
-5.90673,1,57.241677
-2.119713,1,57.242417
-5.393046,1,57.243117
100.0,1,57.243811
-3.27931,1,57.244568
100.0,1,57.245255
100.0,1,57.245977
100.0,1,57.246714
100.0,1,57.247438
-4.007872,1,57.24818
100.0,1,57.248894
-11.384467,1,57.249642
100.0,1,57.250338
-2.472487,1,57.251089
100.0,1,57.251795
-2.942897,1,57.252535
-4.19647,1,57.253275
100.0,1,57.253971
-3.574079,1,57.254722
-2.49005,1,57.255461
-8.37461,1,57.256159
100.0,1,57.256847
-7.663394,1,57.257625
-3.979893,1,57.258374
100.0,1,57.259079
-5.377388,1,57.25986
100.0,1,57.26058
-7.818972,1,57.261359
-6.229386,1,57.262109
-7.787258,1,57.262928
100.0,1,57.263635
100.0,1,57.264333
100.0,1,57.26505
-3.307274,1,57.265805
100.0,1,57.266519
100.0,1,57.267212
-3.593367,1,57.267949
100.0,1,57.268636
-3.719505,1,57.269389
-4.734877,1,57.270147
100.0,1,57.27084
100.0,1,57.271546
100.0,1,57.272236
-3.767321,1,57.272974
-3.392711,1,57.273715
100.0,1,57.274417
100.0,1,57.275111
-4.84912,1,57.275856
-5.618624,1,57.276593
100.0,1,57.277288
100.0,1,57.278
-4.156878,1,57.278748
-3.052018,1,57.279493
100.0,1,57.280183
-3.440485,1,57.28092
-6.171103,1,57.281715
100.0,1,57.282402
-2.659733,1,57.283139
100.0,1,57.283828
100.0,1,57.284522
-7.382875,1,57.28527
-8.351539,1,57.286021
-3.768951,1,57.286767
100.0,1,57.28746
-3.269757,1,57.288201
-3.471591,1,57.288974
-4.247026,1,57.289734
100.0,1,57.290421
100.0,1,57.291131
-8.381743,1,57.291889
-2.41447,1,57.292646
-3.311949,1,57.29338
100.0,1,57.294093
-3.169476,1,57.294834
100.0,1,57.295531
-3.406158,1,57.29626
-2.389407,1,57.296999
100.0,1,57.2977
100.0,1,57.298389
100.0,1,57.299085
100.0,1,57.299779
100.0,1,57.300483
-6.247731,1,57.301235
-2.644757,1,57.30199
100.0,1,57.302686
100.0,1,57.303386
100.0,1,57.304117
-5.324012,1,57.30487
-3.568924,1,57.305598
-4.654545,1,57.306357
100.0,1,57.307073
-4.633563,1,57.307826
100.0,1,57.308543
100.0,1,57.309253
100.0,1,57.309947
-4.897111,1,57.31071
-3.636945,1,57.311454
-2.238984,1,57.31221
100.0,1,57.312917
100.0,1,57.313632
-3.939893,1,57.314396
100.0,1,57.315089
100.0,1,57.315787
-3.736244,1,57.316529
-4.522394,1,57.317288
100.0,1,57.317993
-6.065791,1,57.318751
100.0,1,57.319435
100.0,1,57.320138
-3.585867,1,57.32085
-6.829067,1,57.321557
-2.826343,1,57.322299
-8.152576,1,57.323037
-4.230236,1,57.32378
-4.353198,1,57.324544
-3.199311,1,57.325303
100.0,1,57.326003
-2.176039,1,57.32675
100.0,1,57.327438
100.0,1,57.32815
100.0,1,57.328859
100.0,1,57.329576
100.0,1,57.330266
100.0,1,57.330955
100.0,1,57.331654
-9.3721,1,57.332352
100.0,1,57.33305
100.0,1,57.333747
-3.616954,1,57.334483
100.0,1,57.335187
-2.78098,1,57.335948
-3.119085,1,57.336697
-2.667471,1,57.337433
-2.619203,1,57.338167
100.0,1,57.338889
-6.658994,1,57.339643
100.0,1,57.340352
-3.974718,1,57.341104
-9.753108,1,57.341862
-6.55248,1,57.34262
100.0,1,57.343304
-2.638044,1,57.344043
-2.386322,1,57.344771
-9.440601,1,57.345481
100.0,1,57.346187
100.0,1,57.346898
-2.383249,1,57.34768
-4.203113,1,57.34844
100.0,1,57.349144
100.0,1,57.349858
-3.034132,1,57.350594
-8.716333,1,57.351357
100.0,1,57.352057
-4.597052,1,57.352829
100.0,1,57.353539
100.0,1,57.354237
100.0,1,57.35492
-2.06583,1,57.35568
-2.686206,1,57.356419
-2.366593,1,57.357158
100.0,1,57.357879
100.0,1,57.358583
100.0,1,57.359299
-2.585328,1,57.360049
-3.615197,1,57.3608
100.0,1,57.36152
100.0,1,57.362208
100.0,1,57.362904
100.0,1,57.363607
100.0,1,57.364313
-2.973275,1,57.365049
100.0,1,57.365759
100.0,1,57.366446
100.0,1,57.367143
-6.050387,1,57.367894
-2.654353,1,57.368646
100.0,1,57.369343
-4.257863,1,57.3701
100.0,1,57.370818
-2.675823,1,57.371567
-3.046186,1,57.372307
-7.711344,1,57.373057
-3.584589,1,57.373811
-3.264299,1,57.37453
100.0,1,57.375245
-4.149837,1,57.375985
100.0,1,57.376698
-9.634596,1,57.377394
100.0,1,57.378094
100.0,1,57.378791
100.0,1,57.37949
-2.680077,1,57.380237
100.0,1,57.380942
-2.858032,1,57.381738
-2.164346,1,57.382484
-7.481232,1,57.383223
-2.712915,1,57.383977
100.0,1,57.384675
-3.027068,1,57.385418
100.0,1,57.386117
100.0,1,57.386814
-3.542066,1,57.387518
-3.306943,1,57.388217
-4.152171,1,57.389208
100.0,1,57.389907
100.0,1,57.390623
-3.691842,1,57.391404
-4.214973,1,57.392156
100.0,1,57.392873
-5.200859,1,57.393624
-2.415764,1,57.394387
100.0,1,57.395086
-2.86206,1,57.39584
-2.245065,1,57.396588
100.0,1,57.397304
-2.791606,1,57.398066
100.0,1,57.398761
100.0,1,57.39945
100.0,1,57.400151
-13.054323,1,57.400853
100.0,1,57.401557
-6.955774,1,57.40233
100.0,1,57.403034
100.0,1,57.403749
-2.716434,1,57.404524
100.0,1,57.405209
-2.46834,1,57.405951
100.0,1,57.406672
-3.720137,1,57.407451
-2.496745,1,57.408215
100.0,1,57.40893
-4.944264,1,57.409705
-2.222155,1,57.410441
100.0,1,57.411149
100.0,1,57.411859
100.0,1,57.412554
-3.226101,1,57.413285
-7.272918,1,57.414003
100.0,1,57.414709
-6.06877,1,57.41545
-4.67619,1,57.416197
100.0,1,57.416901
100.0,1,57.417595
100.0,1,57.418298
100.0,1,57.418996
-8.302497,1,57.419706
100.0,1,57.420407
-3.292342,1,57.42115
-2.964161,1,57.421928
-5.92101,1,57.422667
-2.758488,1,57.423411
-2.807182,1,57.424168
-3.4392,1,57.424927
-3.18812,1,57.425689
100.0,1,57.426372
100.0,1,57.427081
-3.463889,1,57.427836
-8.538095,1,57.428585
100.0,1,57.429287
100.0,1,57.429993
-3.552376,1,57.430739
-9.004757,1,57.431503
100.0,1,57.432207
-2.489743,1,57.432953
100.0,1,57.433655
100.0,1,57.434349
100.0,1,57.435044
-2.607387,1,57.435786
100.0,1,57.436472
100.0,1,57.437163
100.0,1,57.437872
-2.664801,1,57.43863
-4.028962,1,57.439377
100.0,1,57.440084
100.0,1,57.440798
100.0,1,57.441479
100.0,1,57.442163
-2.918331,1,57.442905
100.0,1,57.443613
100.0,1,57.444303
100.0,1,57.445002
100.0,1,57.445715
-4.04806,1,57.446462
-3.740469,1,57.44718
-2.15123,1,57.447937
-2.453272,1,57.448709
-7.381463,1,57.449428
100.0,1,57.450134
100.0,1,57.45084
-2.065391,1,57.451603
100.0,1,57.452301
-3.893309,1,57.453064
-3.476088,1,57.453823
-2.11629,1,57.454573
-3.944587,1,57.455342
-6.567047,1,57.456073
-2.097934,1,57.4568
100.0,1,57.457504
100.0,1,57.458212
100.0,1,57.458913
-3.903396,1,57.459628
-4.928427,1,57.460347
-7.345943,1,57.461093
100.0,1,57.461799
100.0,1,57.462484
100.0,1,57.463189
100.0,1,57.463887
-3.06701,1,57.464651
-2.664573,1,57.465386
-3.098983,1,57.466137
100.0,1,57.466826
-2.137457,1,57.467573
-3.040711,1,57.468308
-5.298572,1,57.469063
100.0,1,57.469754
-5.068439,1,57.470487
-3.244463,1,57.471252
100.0,1,57.471944
-3.128278,1,57.472708
-2.597965,1,57.473415
100.0,1,57.474112
100.0,1,57.474806
100.0,1,57.475509
100.0,1,57.476211
100.0,1,57.476905
100.0,1,57.4776
100.0,1,57.478286
100.0,1,57.478979
-3.012185,1,57.479721
100.0,1,57.480431
-3.481881,1,57.481172
-3.478376,1,57.481903
100.0,1,57.482615
-4.837227,1,57.483366
100.0,1,57.484057
100.0,1,57.48475
100.0,1,57.485448
-5.177141,1,57.486181
-5.863291,1,57.486903
100.0,1,57.487616
-5.645969,1,57.488365
-5.614865,1,57.489086
-4.034778,1,57.489833
-4.406601,1,57.490585
-5.957396,1,57.491334
100.0,1,57.492024
-2.856259,1,57.492763
-3.355669,1,57.493513
100.0,1,57.494205
100.0,1,57.494904
-3.960532,1,57.495653
-4.215229,1,57.496386
100.0,1,57.497098
100.0,1,57.497806
100.0,1,57.49852
-3.416505,1,57.499241
100.0,1,57.499935
-3.062365,1,57.500679
-3.16367,1,57.501408
100.0,1,57.502109
100.0,1,57.502803
-3.205218,1,57.503551
100.0,1,57.504259
100.0,1,57.504949
-3.777041,1,57.505727
-5.024444,1,57.506483
100.0,1,57.507206
-4.449901,1,57.507951
-4.253005,1,57.508702
-3.74711,1,57.509443
-2.788931,1,57.510184
100.0,1,57.510875
100.0,1,57.511585
-2.507876,1,57.512345
100.0,1,57.513062
-3.075518,1,57.513808
100.0,1,57.514518
100.0,1,57.515218
100.0,1,57.515928
100.0,1,57.516627
-2.049911,1,57.517363
-2.77798,1,57.518113
100.0,1,57.518821
-3.356684,1,57.51957
-3.379191,1,57.520333
-4.972639,1,57.521069
-9.258812,1,57.521878
-3.597484,1,57.522649
-2.989198,1,57.523388
-8.713134,1,57.524123
-3.163514,1,57.52487
-2.317276,1,57.52563
-5.203482,1,57.526379
-4.59583,1,57.527146
-7.071442,1,57.5279
-3.113177,1,57.528646
100.0,1,57.529354
100.0,1,57.530054
-4.280305,1,57.53079
-3.793917,1,57.531543
100.0,1,57.532254
100.0,1,57.532948
100.0,1,57.533655
100.0,1,57.53435
100.0,1,57.535041
-3.792168,1,57.535796
-3.746753,1,57.536548
-2.205462,1,57.537291
100.0,1,57.537987
-2.137706,1,57.5387
-2.430378,1,57.539436
-6.076492,1,57.540176
-2.52737,1,57.540907
-7.476754,1,57.541671
-3.645457,1,57.542401
100.0,1,57.543107
-8.664148,1,57.543844
-2.668445,1,57.544586
100.0,1,57.545282
100.0,1,57.545968
100.0,1,57.546661
-8.306121,1,57.547381
100.0,1,57.548095
100.0,1,57.548794
100.0,1,57.549489
-2.717954,1,57.550251
100.0,1,57.550944
100.0,1,57.551655
100.0,1,57.55235
-2.956562,1,57.553103
100.0,1,57.553793
-4.26468,1,57.554551
100.0,1,57.555254
-3.801162,1,57.555999
-5.098847,1,57.556742
100.0,1,57.557451
100.0,1,57.558137
100.0,1,57.882882
-3.83254,1,57.883764
100.0,1,57.884483
100.0,1,57.885214
100.0,1,57.885934
-4.711571,1,57.886704
-4.517016,1,57.887484
-2.559741,1,57.88823
-3.82547,1,57.888993
100.0,1,57.889749
100.0,1,57.89046
100.0,1,57.891184
-2.250813,1,57.891988
-4.316091,1,57.892773
-3.671004,1,57.893544
-4.126726,1,57.894302
100.0,1,57.895022
-2.276244,1,57.895747
-6.786562,1,57.896533
100.0,1,57.897252
100.0,1,57.897978
100.0,1,57.898709
-2.670698,1,57.899457
-2.020671,1,57.900208
-4.891071,1,57.900983
100.0,1,57.901709
100.0,1,57.902431
100.0,1,57.903149
-2.989122,1,57.90391
-2.392893,1,57.904681
-4.927477,1,57.905444
100.0,1,57.906162
-6.246765,1,57.906921
100.0,1,57.907639
100.0,1,57.908365
-4.264025,1,57.909147
100.0,1,57.909877
